659391;39591;24823;;120589;10850;4509;;3008866;39843;24936;;248171;24152;11419;;625467;40095;25062;;354493;30438;16478;;626839;39564;24754;;237961;19735;9995;;631468;39915;24963;;210409;21020;9100;;4492511;38961;24380;;179410;15388;6576;;668888;40095;25102;;311311;32391;14145;;635405;39456;24783;;308566;29282;14233;;623382;39330;24693;;261235;23540;11288;;648230;40356;25279;;365463;31421;20405;;
689828;40194;25233;;312342;26714;16585;;643491;40581;25340;;193096;15446;7849;;639873;39654;24941;;200801;18873;7141;;646045;40419;25301;;237290;22576;10247;;632239;39771;24805;;268319;17575;7252;;639723;40320;25265;;222602;21259;7904;;6818872;40203;25251;;263660;27259;11611;;2295674;40509;25404;;216650;18482;7457;;654281;39213;24562;;312903;24759;16474;;4129672;40347;25259;;244182;19098;13766;;
656525;41139;25760;;367848;33953;19771;;634533;40941;25532;;305490;27045;14376;;575111;37206;23167;;193066;14605;9000;;4647424;40833;25499;;163911;16317;6345;;641567;40761;25610;;398506;37712;19373;;689207;40770;25593;;295952;32660;15005;;4402990;40536;25379;;245033;21580;10065;;647648;40734;25516;;276625;27467;11552;;650564;40959;25642;;333522;29777;18325;;617871;38565;24126;;341998;30502;17777;;
672115;41256;25844;;412753;47722;19257;;662357;41274;25811;;332821;29357;17699;;698705;41868;26230;;253140;21344;10028;;668087;41418;25973;;254301;23408;11384;;709435;41355;25850;;306542;27601;13835;;631107;40167;25011;;248942;30777;9111;;713233;41238;25760;;226309;18862;8593;;660983;41058;25692;;284068;25747;12680;;628192;40797;25469;;257268;23147;11346;;623322;39447;24542;;3674519;27343;12409;;
702823;41823;26226;;285020;22495;14250;;652909;42111;26270;;321610;27790;14983;;643491;41076;25585;;7138118;18378;6254;;662256;41310;25763;;263971;25452;13109;;3033894;42237;26486;;254483;24665;10306;;664109;42669;26771;;2502385;30716;12832;;707912;42201;26422;;290821;29736;11824;;2843823;42120;26463;;281504;18783;9467;;645705;41400;25914;;2464334;17873;10200;;684238;42111;26273;;293356;33439;13415;;
680621;43344;27066;;2350958;21882;13478;;709005;41904;26076;;305760;24159;19863;;6920826;42210;26441;;233734;20407;7228;;2584641;43083;26941;;437951;33190;22139;;679299;42804;26793;;326399;25887;17036;;2627903;42516;26587;;283448;21995;14232;;655443;42417;26365;;4276820;21009;12167;;692203;42759;26774;;252869;19640;11947;;670892;42480;26583;;347819;45970;15764;;703835;43128;27005;;249171;24496;12824;;
704346;43389;27110;;258139;21992;10327;;688836;43596;27223;;3129866;27495;13231;;681723;43425;27096;;384579;25362;16393;;691161;43668;27327;;296422;25862;17005;;643651;41337;25693;;181946;17734;6220;;691381;43191;26933;;364912;35345;17372;;686361;43137;27114;;320448;33228;14012;;689357;43119;26979;;356426;32642;17542;;685730;42804;26641;;323123;25779;17066;;9369079;43128;26840;;379520;43430;17197;;
720596;44316;27749;;160484;12441;7084;;2255398;43857;27374;;305399;23728;15289;;704657;43911;27289;;168179;12810;6984;;3006632;44145;27681;;199227;13848;7228;;688646;43641;27247;;5979912;31894;6341;;708083;43812;27388;;421049;44838;22007;;3750112;44109;27603;;266124;20865;11286;;728432;43632;27309;;243562;18352;12290;;691061;43911;27425;;215348;19579;7879;;697924;43884;27388;;308165;32639;13904;;
700819;43695;27247;;284169;23805;11692;;703264;44226;27664;;291172;26176;12058;;3792563;43857;27401;;404837;29702;20608;;745904;44352;27660;;215639;24456;8049;;3111802;43992;27471;;183748;17770;5905;;670431;43128;27065;;284039;22900;9484;;699987;44712;27915;;315148;25487;15278;;692353;44433;27747;;287105;26475;11141;;723121;44379;27793;;319215;28028;16643;;11031722;44496;27894;;416760;33999;23621;;
2276838;45396;28366;;336448;33244;15602;;751996;45414;28427;;2814828;34093;16938;;717050;44757;27868;;322602;30275;13704;;705378;43794;27297;;362237;39270;16335;;741316;45018;28283;;239734;23246;8363;;710498;45270;28180;;223043;17755;8598;;702502;45090;28130;;295371;38589;9395;;6637007;44847;28053;;274129;21125;14335;;698996;42768;26698;;376564;34192;19700;;707733;44685;27893;;330567;29516;14196;;
765212;45774;28663;;216060;16318;9766;;3014937;44802;27928;;266335;20693;7924;;726849;45909;28770;;275463;23264;11134;;712501;45315;28242;;307854;27328;14662;;726408;45774;28681;;246878;18589;9937;;705678;45621;28437;;4215615;20075;7978;;712541;45315;28317;;345335;27663;16891;;709255;45567;28485;;299057;26038;14581;;728943;45603;28459;;10684403;20904;7798;;729153;44640;27839;;214547;27768;6404;;
718853;45549;28333;;375883;30157;19916;;730776;46206;28930;;553870;58122;31126;;717260;45783;28595;;9602071;28472;14570;;743900;46116;28769;;426689;31255;22889;;2443214;44037;27381;;254852;23635;8880;;737158;46224;28922;;325477;33899;12830;;720547;45099;28162;;315428;41676;9233;;4760859;45585;28400;;3335346;33889;12470;;735665;46134;28799;;286894;26497;11203;;719023;44892;27962;;269120;31145;8531;;
713574;46035;28734;;274290;26724;10078;;3746986;46809;29135;;361937;33702;16568;;762626;47223;29576;;334925;30483;18578;;746886;47196;29441;;8010511;34308;10770;;754341;46242;28830;;365323;28503;20180;;739683;46179;28786;;314807;24697;19530;;730525;46404;28996;;236188;17450;9685;;746586;46647;29173;;4383894;33811;21642;;746425;46674;29132;;322531;33547;14419;;706339;45801;28513;;283688;26854;10501;;
803664;47475;29654;;196753;21375;6074;;742598;47205;29546;;213866;17240;7539;;2791264;48015;30007;;2051381;37472;19626;;735646;46566;29129;;373559;34141;17216;;772385;47637;29822;;268208;20886;13100;;758929;47970;30008;;389148;33043;20224;;723812;46836;29225;;379730;32424;17578;;11917110;47664;29629;;301972;20140;12237;;754921;47259;29503;;205440;15277;10600;;753058;47619;29751;;267747;23236;10724;;
771714;47457;29635;;320388;29324;13999;;7437505;47871;29907;;256938;20584;11373;;766153;47493;29645;;230697;17071;8530;;725385;45549;28377;;190030;18290;6599;;749792;47934;29900;;333152;31572;14431;;741787;47997;29995;;6956884;21666;8994;;755022;48051;30074;;274661;23785;8577;;955441;47511;29653;;358039;29758;18939;;753348;48096;30159;;298867;30664;15149;;768968;48402;30215;;447118;43475;23347;;
756876;47844;29819;;457007;40014;25315;;779749;48402;30186;;379980;29393;19941;;8681294;47961;29960;;449422;51565;21329;;762887;47727;29746;;334595;25403;18658;;780400;48906;30613;;362487;36593;16476;;4748986;47196;29454;;283678;33776;9355;;766624;48339;30176;;344744;30462;15122;;766003;46881;29242;;309817;30906;13687;;12780247;47844;29884;;230938;21793;9946;;745213;47979;29863;;220949;18778;8059;;
723001;43362;26948;;244943;20753;10367;;726858;47322;29516;;2370817;29299;16131;;792984;48951;30649;;430436;35514;23629;;766153;48735;30487;;316551;31873;11235;;4710674;47961;29898;;252158;20702;9671;;777795;48897;30577;;291002;27990;10705;;746255;48519;30256;;354321;28053;17542;;9311229;49410;30872;;338883;31001;12437;;781071;48762;30496;;488826;39179;29816;;761775;48474;30266;;4437115;42431;22307;;
802061;49401;30906;;306151;24657;13314;;705438;44685;27794;;177938;14903;5752;;4715373;48726;30387;;228364;17741;12178;;832589;49716;31053;;298306;31750;12330;;768488;49230;30593;;202163;18914;7654;;4920212;48762;30448;;249643;25382;8756;;716128;43038;26686;;279820;29158;9860;;776342;49707;30999;;396092;36790;20866;;782875;48699;30341;;374891;30345;22816;;11030479;49788;31079;;528973;48541;30431;;
794677;50220;31381;;246558;19159;11463;;800738;50121;31272;;382595;29943;21459;;773858;50310;31274;;4410835;45080;23719;;791521;49671;30922;;315969;29176;12316;;772715;49752;30982;;435145;40260;20712;;8692175;50058;31311;;464151;38326;25843;;839422;49995;31211;;309156;32680;11987;;800148;50058;31258;;221309;17269;8710;;4754607;48924;30367;;272236;23067;9759;;771533;49734;31064;;379449;41703;18435;;
809174;50301;31410;;313234;28625;11859;;808333;51012;31886;;425216;33553;23969;;8489340;50706;31564;;378598;35394;15508;;787844;49788;31103;;394818;33927;21607;;797312;50751;31681;;409176;36434;19942;;5699669;50787;31723;;355304;34920;16638;;823141;51192;31974;;210570;30406;5644;;826197;50139;31292;;462637;36889;22400;;3252709;50625;31625;;328312;32703;10178;;6724823;49824;31151;;321790;28525;13394;;
767987;47007;29441;;455113;46057;19711;;734784;46764;29011;;167678;15295;6077;;800398;51183;31925;;302033;23992;19296;;824924;51498;32026;;5380464;40136;21637;;842027;51057;31767;;421940;42313;20965;;765101;49041;30509;;236698;23119;6813;;4777110;50130;31105;;239494;21419;8217;;833881;51489;32157;;225909;16964;11000;;814564;50868;31685;;266305;21838;11913;;812601;51183;32033;;372556;33056;17997;;
832198;50598;31553;;245074;19479;10544;;799366;49608;30744;;273799;21284;14552;;866252;52488;32786;;235016;22026;11078;;821999;51498;32064;;3198517;23673;14009;;857587;51282;32006;;364261;37788;15290;;826147;51750;32330;;403115;32662;19462;;838660;52074;32517;;437510;42362;20959;;4797899;51732;32310;;296863;23068;11388;;800608;51903;32397;;456616;51389;21868;;814765;51984;32254;;223303;17128;12060;;
835965;52218;32431;;310609;28517;13060;;2867127;52596;32762;;311982;23567;12406;;795399;49887;31038;;311431;29448;12687;;809716;48987;30447;;431228;36232;23957;;855383;52344;32593;;499036;46334;27686;;819585;51570;32021;;299468;28676;11290;;4823087;52758;33079;;359502;30213;17702;;830025;52659;32901;;418694;30808;21975;;748660;46881;29103;;463499;50766;21796;;6407392;52695;32878;;432169;44040;20746;;
911148;53397;33242;;340436;31977;13493;;848920;52668;32749;;363149;30744;15334;;824804;52047;32415;;361936;37733;13767;;836908;52425;32587;;198707;24015;5987;;886993;53613;33498;;411471;39075;18935;;3351666;53244;33247;;340455;34988;14923;;849371;52767;32835;;352148;35903;13668;;837138;53028;33139;;279700;24127;10466;;9115407;52290;32560;;526709;42040;34627;;827729;52992;33095;;209597;17166;7172;;
859711;53514;33409;;410599;32452;23528;;853629;54054;33678;;326920;32325;11149;;4823368;53910;33652;;473658;47540;24431;;3953507;53001;32987;;474029;40286;30958;;822239;52920;32990;;425887;41816;17950;;880580;53793;33529;;309517;25145;13789;;821498;52731;32898;;7220775;30620;14950;;839432;53289;33179;;300620;24764;13438;;839953;53379;33270;;294118;20515;11981;;3981720;53253;33262;;319015;26235;12806;;
875020;54225;33875;;253771;20202;10467;;867786;54297;33942;;391993;32750;17788;;3967685;53442;33261;;500509;43474;28106;;851856;53991;33613;;322291;28553;13868;;2969803;53451;33396;;440104;40915;21285;;7870317;54207;33810;;311802;27137;11309;;831617;53388;33179;;545945;42857;29806;;4060121;54333;33984;;409356;35441;14846;;851555;54126;33748;;390420;41451;16112;;872514;53703;33421;;214587;25886;6307;;
877494;54513;34028;;319265;23912;14489;;836146;54558;33982;;283307;19823;9536;;4832054;54792;34038;;325898;30271;12851;;855362;54018;33549;;388757;32813;17136;;870480;55035;34250;;417311;36718;24320;;5023427;55008;34329;;297734;22985;13682;;858678;54261;33749;;349493;30013;14358;;4840991;54774;34101;;198276;15695;9395;;838390;52596;32795;;258470;28560;8755;;857366;54702;34146;;320187;27712;15902;;
882013;54540;33983;;369020;31124;16756;;870080;55530;34753;;332981;25495;15949;;879178;55224;34422;;455274;37534;23712;;883415;54684;34074;;344043;28292;15300;;857196;55071;34273;;305650;29705;10659;;864841;54612;34023;;534634;44481;30785;;872375;54792;34006;;4283514;31177;13237;;881281;55818;34717;;265323;19793;11104;;873998;55296;34547;;303766;27752;12506;;4825001;55125;34249;;345295;26727;15682;;
921408;55998;34881;;412752;33596;21384;;911398;56205;35193;;384990;33570;17811;;903734;56106;35035;;397113;44482;17861;;4876618;55683;34745;;521899;44494;27769;;876653;55197;34300;;289720;26579;11849;;4849156;55845;34773;;278719;24119;11451;;893143;56007;34933;;296743;26773;10612;;893885;56529;35280;;210148;16753;8257;;2784351;50931;31650;;292896;25446;11864;;875501;55548;34655;;562166;44144;32712;;
922479;56493;35194;;339754;28213;15433;;908002;56610;35353;;309617;24103;13511;;894898;56214;34970;;294899;27198;11297;;4834770;55017;34067;;652658;65534;34769;;913672;56088;34974;;502433;42168;28938;;4856851;56961;35555;;500179;51742;22599;;868938;56394;35096;;316049;31555;11240;;890439;56052;34866;;4316526;28354;13772;;896721;56565;35176;;411841;47543;16301;;917250;56799;35290;;254532;17395;11113;;
